date,San Juan
2005-06-03 00:00:00,0.228093534708023
2005-06-04 00:00:00,0.2279012799263
2005-06-05 00:00:00,0.228856459259986
2005-06-06 00:00:00,0.229571342468261
2005-06-07 00:00:00,0.262939631938934
2005-06-08 00:00:00,0.286059021949768
2005-06-09 00:00:00,0.270076751708984
2005-06-10 00:00:00,0.246087446808815
2005-06-11 00:00:00,0.241024926304817
2005-06-12 00:00:00,0.238696277141571
2005-06-13 00:00:00,0.237549945712089
2005-06-14 00:00:00,0.236390471458435
2005-06-15 00:00:00,0.819834411144256
2005-06-16 00:00:00,0.463056653738021
2005-06-17 00:00:00,0.3567496240139
2005-06-18 00:00:00,0.286076694726943
2005-06-19 00:00:00,0.259556025266647
2005-06-20 00:00:00,0.249505564570426
2005-06-21 00:00:00,0.245177507400512
2005-06-22 00:00:00,0.245271697640419
2005-06-23 00:00:00,0.283806800842285
2005-06-24 00:00:00,0.254644244909286
2005-06-25 00:00:00,0.331388771533966
2005-06-26 00:00:00,0.527756869792938
2005-06-27 00:00:00,3.49323654174804
2005-06-28 00:00:00,1.40887463092803
2005-06-29 00:00:00,1.06594431400299
2005-06-30 00:00:00,0.526471257209777
2005-07-01 00:00:00,0.349756747484207
2005-07-02 00:00:00,0.293400943279266
2005-07-03 00:00:00,0.274538040161132
2005-07-04 00:00:00,2.13871073722839
2005-07-05 00:00:00,12.0921812057495
2005-07-06 00:00:00,4.18834972381591
2005-07-07 00:00:00,1.22084283828735
2005-07-08 00:00:00,1.06874561309814
2005-07-09 00:00:00,2.09359216690063
2005-07-10 00:00:00,0.909721195697784
2005-07-11 00:00:00,0.490147918462753
2005-07-12 00:00:00,0.360663414001464
2005-07-13 00:00:00,0.318972557783126
2005-07-14 00:00:00,0.304626822471618
2005-07-15 00:00:00,0.30028623342514
2005-07-16 00:00:00,0.298088014125824
2005-07-17 00:00:00,0.296340346336364
2005-07-18 00:00:00,0.676170766353607
2005-07-19 00:00:00,0.445780515670776
2005-07-20 00:00:00,0.42870807647705
2005-07-21 00:00:00,0.560129821300506
2005-07-22 00:00:00,0.426744163036346
2005-07-23 00:00:00,0.384626984596252
2005-07-24 00:00:00,0.334689140319824
2005-07-25 00:00:00,0.321073710918426
2005-07-26 00:00:00,0.322755694389343
2005-07-27 00:00:00,0.31969478726387
2005-07-28 00:00:00,0.672650158405304
2005-07-29 00:00:00,0.476829230785369
2005-07-30 00:00:00,0.378118306398391
2005-07-31 00:00:00,3.70752573013305
2005-08-01 00:00:00,1.59323418140411
2005-08-02 00:00:00,0.719535052776336
2005-08-03 00:00:00,0.491109281778335
2005-08-04 00:00:00,20.0203056335449
2005-08-05 00:00:00,53.8844718933105
2005-08-06 00:00:00,80.3180618286132
2005-08-07 00:00:00,16.8178730010986
2005-08-08 00:00:00,12.6572036743164
2005-08-09 00:00:00,7.50808191299438
2005-08-10 00:00:00,18.9148006439209
2005-08-11 00:00:00,60.6777610778808
2005-08-12 00:00:00,44.0938720703125
2005-08-13 00:00:00,9.28844928741455
2005-08-14 00:00:00,2.33656859397888
2005-08-15 00:00:00,0.914720833301544
2005-08-16 00:00:00,0.558306694030761
2005-08-17 00:00:00,22.2725467681884
2005-08-18 00:00:00,6.98796033859252
2005-08-19 00:00:00,11.1600942611694
2005-08-20 00:00:00,4.8659496307373
2005-08-21 00:00:00,1.52951955795288
2005-08-22 00:00:00,0.738400697708129
2005-08-23 00:00:00,7.29025030136108
2005-08-24 00:00:00,3.39170670509338
2005-08-25 00:00:00,3.14807629585266
2005-08-26 00:00:00,2.15392184257507
2005-08-27 00:00:00,8.67366790771484
2005-08-28 00:00:00,12.4242391586303
2005-08-29 00:00:00,5.64095115661621
2005-08-30 00:00:00,1.79056906700134
2005-08-31 00:00:00,1.86104297637939
2005-09-01 00:00:00,2.06993269920349
2005-09-02 00:00:00,2.10974860191345
2005-09-03 00:00:00,17.6033725738525
2005-09-04 00:00:00,14.8811283111572
2005-09-05 00:00:00,67.2230682373046
2005-09-06 00:00:00,12.2018146514892
2005-09-07 00:00:00,3.54535150527954
2005-09-08 00:00:00,3.41725254058837
2005-09-09 00:00:00,2.54605317115783
2005-09-10 00:00:00,1.17009425163269
2005-09-11 00:00:00,0.725434362888336
2005-09-12 00:00:00,3.93541860580444
2005-09-13 00:00:00,1.85198497772216
2005-09-14 00:00:00,31.8397693634033
2005-09-15 00:00:00,87.3671722412109
2005-09-16 00:00:00,52.2534523010253
2005-09-17 00:00:00,10.4054145812988
2005-09-18 00:00:00,3.05824208259582
2005-09-19 00:00:00,1.55194187164306
2005-09-20 00:00:00,1.10997354984283
2005-09-21 00:00:00,2.60421848297119
2005-09-22 00:00:00,1.38410985469818
2005-09-23 00:00:00,47.5864334106445
2005-09-24 00:00:00,14.3200855255126
2005-09-25 00:00:00,4.72434186935424
2005-09-26 00:00:00,2.98206353187561
2005-09-27 00:00:00,1.37584507465362
2005-09-28 00:00:00,0.811791598796844
2005-09-29 00:00:00,0.652520596981048
2005-09-30 00:00:00,1.45744132995605
2005-10-01 00:00:00,1.00923037528991
2005-10-02 00:00:00,0.732362627983093
2005-10-03 00:00:00,4.18806028366088
2005-10-04 00:00:00,3.01783323287963
2005-10-05 00:00:00,1.37225782871246
2005-10-06 00:00:00,13.0281944274902
2005-10-07 00:00:00,11.1332645416259
2005-10-08 00:00:00,12.9891471862792
2005-10-09 00:00:00,5.09095764160156
2005-10-10 00:00:00,1.78605580329895
2005-10-11 00:00:00,1.20035195350646
2005-10-12 00:00:00,0.838885486125946
2005-10-13 00:00:00,10.1005163192749
2005-10-14 00:00:00,33.2662773132324
2005-10-15 00:00:00,8.26715087890625
2005-10-16 00:00:00,23.7650241851806
2005-10-17 00:00:00,9.49136161804199
2005-10-18 00:00:00,3.5758101940155
2005-10-19 00:00:00,6.0904107093811
2005-10-20 00:00:00,2.61994862556457
2005-10-21 00:00:00,1.16848218441009
2005-10-22 00:00:00,0.786331176757812
2005-10-23 00:00:00,0.686230897903442
2005-10-24 00:00:00,0.653354048728942
2005-10-25 00:00:00,0.638278722763061
2005-10-26 00:00:00,5.49772548675537
