date,San Pedro
2005-05-22 00:00:00,0.0309858229011297
2005-05-23 00:00:00,0.0308987330645322
2005-05-24 00:00:00,0.0308293867856264
2005-05-25 00:00:00,0.030771417543292
2005-05-26 00:00:00,0.0307653024792671
2005-05-27 00:00:00,0.0307240784168243
2005-05-28 00:00:00,0.0309316590428352
2005-05-29 00:00:00,0.0309750959277153
2005-05-30 00:00:00,0.0308900140225887
2005-05-31 00:00:00,0.0308423563838005
2005-06-01 00:00:00,0.0311165191233158
2005-06-02 00:00:00,0.031385637819767
2005-06-03 00:00:00,0.0313948802649974
2005-06-04 00:00:00,0.0316191688179969
2005-06-05 00:00:00,0.206969916820526
2005-06-06 00:00:00,0.175076439976692
2005-06-07 00:00:00,0.533008456230163
2005-06-08 00:00:00,0.480917632579803
2005-06-09 00:00:00,0.717665910720825
2005-06-10 00:00:00,0.213292255997657
2005-06-11 00:00:00,0.070863090455532
2005-06-12 00:00:00,0.0434896685183048
2005-06-13 00:00:00,0.0378079153597354
2005-06-14 00:00:00,0.0362597852945327
2005-06-15 00:00:00,2.58918285369873
2005-06-16 00:00:00,0.589576363563537
2005-06-17 00:00:00,0.142981246113777
2005-06-18 00:00:00,0.0620457865297794
2005-06-19 00:00:00,0.0443845205008983
2005-06-20 00:00:00,0.537497818470001
2005-06-21 00:00:00,0.191468253731727
2005-06-22 00:00:00,0.498341590166091
2005-06-23 00:00:00,0.745234727859497
2005-06-24 00:00:00,0.384788632392883
2005-06-25 00:00:00,0.519455552101135
2005-06-26 00:00:00,0.588726639747619
2005-06-27 00:00:00,1.34709882736206
2005-06-28 00:00:00,0.496188104152679
2005-06-29 00:00:00,1.15810978412628
2005-06-30 00:00:00,0.427269488573074
2005-07-01 00:00:00,0.125380814075469
2005-07-02 00:00:00,0.0646876469254493
2005-07-03 00:00:00,0.050346840173006
2005-07-04 00:00:00,1.27119779586792
2005-07-05 00:00:00,6.51566791534423
2005-07-06 00:00:00,1.17672634124755
2005-07-07 00:00:00,0.28187808394432
2005-07-08 00:00:00,0.149641767144203
2005-07-09 00:00:00,0.275552093982696
2005-07-10 00:00:00,0.14033031463623
2005-07-11 00:00:00,0.0889626443386077
2005-07-12 00:00:00,0.159465134143829
2005-07-13 00:00:00,0.0819469019770622
2005-07-14 00:00:00,0.0619669295847415
2005-07-15 00:00:00,0.0550753027200698
2005-07-16 00:00:00,0.0514740049839019
2005-07-17 00:00:00,0.0731461271643638
2005-07-18 00:00:00,1.70474791526794
2005-07-19 00:00:00,0.606094300746917
2005-07-20 00:00:00,1.85894036293029
2005-07-21 00:00:00,0.832270681858062
2005-07-22 00:00:00,0.310247659683227
2005-07-23 00:00:00,0.254925072193145
2005-07-24 00:00:00,0.1044208034873
2005-07-25 00:00:00,0.0641451776027679
2005-07-26 00:00:00,0.0699291229248046
2005-07-27 00:00:00,0.0570809356868267
2005-07-28 00:00:00,0.0900664702057838
2005-07-29 00:00:00,0.0721501410007476
2005-07-30 00:00:00,0.0607601404190063
2005-07-31 00:00:00,0.977205514907836
2005-08-01 00:00:00,0.632457792758941
2005-08-02 00:00:00,0.322158575057983
2005-08-03 00:00:00,0.996532082557678
2005-08-04 00:00:00,8.33233547210693
2005-08-05 00:00:00,15.9433002471923
2005-08-06 00:00:00,10.8467550277709
2005-08-07 00:00:00,3.06840825080871
2005-08-08 00:00:00,3.00757575035095
2005-08-09 00:00:00,1.67093062400817
2005-08-10 00:00:00,2.26583313941955
2005-08-11 00:00:00,11.0592136383056
2005-08-12 00:00:00,11.9175233840942
2005-08-13 00:00:00,2.39199066162109
2005-08-14 00:00:00,0.779238760471344
2005-08-15 00:00:00,0.304392158985137
2005-08-16 00:00:00,0.157215476036071
2005-08-17 00:00:00,1.32004618644714
2005-08-18 00:00:00,0.672787964344024
2005-08-19 00:00:00,0.924968421459198
2005-08-20 00:00:00,0.470606535673141
2005-08-21 00:00:00,0.211818978190422
2005-08-22 00:00:00,0.392655283212661
2005-08-23 00:00:00,0.634192526340484
2005-08-24 00:00:00,0.311824977397918
2005-08-25 00:00:00,0.263768821954727
2005-08-26 00:00:00,0.668904960155487
2005-08-27 00:00:00,1.15684747695922
2005-08-28 00:00:00,1.42469775676727
2005-08-29 00:00:00,0.600520670413971
2005-08-30 00:00:00,0.234720781445503
2005-08-31 00:00:00,4.4187159538269
2005-09-01 00:00:00,1.54657757282257
2005-09-02 00:00:00,1.50231277942657
2005-09-03 00:00:00,2.66492986679077
2005-09-04 00:00:00,5.95296478271484
2005-09-05 00:00:00,5.5162763595581
2005-09-06 00:00:00,1.74396228790283
2005-09-07 00:00:00,1.01520812511444
2005-09-08 00:00:00,0.58061546087265
2005-09-09 00:00:00,0.468431502580642
2005-09-10 00:00:00,0.247081860899925
2005-09-11 00:00:00,0.15611483156681
2005-09-12 00:00:00,2.59567022323608
2005-09-13 00:00:00,0.839407563209533
2005-09-14 00:00:00,7.78160858154296
2005-09-15 00:00:00,18.2242221832275
2005-09-16 00:00:00,9.37684535980224
2005-09-17 00:00:00,2.16773009300231
2005-09-18 00:00:00,0.857886672019958
2005-09-19 00:00:00,0.541636228561401
2005-09-20 00:00:00,0.310097813606262
2005-09-21 00:00:00,0.387990355491638
2005-09-22 00:00:00,0.700011610984802
2005-09-23 00:00:00,3.03024744987487
2005-09-24 00:00:00,3.0550091266632
2005-09-25 00:00:00,1.25314211845397
2005-09-26 00:00:00,1.17706930637359
2005-09-27 00:00:00,1.34640264511108
2005-09-28 00:00:00,0.589999079704284
2005-09-29 00:00:00,0.244567796587944
2005-09-30 00:00:00,3.58893823623657
2005-10-01 00:00:00,1.70105576515197
2005-10-02 00:00:00,0.94637531042099
2005-10-03 00:00:00,1.73157835006713
2005-10-04 00:00:00,1.19718730449676
2005-10-05 00:00:00,0.511088013648986
2005-10-06 00:00:00,9.72342205047607
2005-10-07 00:00:00,4.618013381958
2005-10-08 00:00:00,3.00182628631591
2005-10-09 00:00:00,1.19721722602844
