time,direction,speed,gust
20151124 23,70,7.6,8.9
20151124 24,80,7.7,9
20151125 01,80,7.4,9.1
20151125 02,80,7.3,9.2
20151125 03,70,6.6,8.6
20151125 04,70,6.6,8.1
20151125 05,60,6.3,8.2
20151125 06,80,5.9,7.4
20151125 07,70,5.6,7.1
20151125 08,60,4.7,6.7
20151125 09,20,6.5,8
20151125 10,20,6.8,8.5
20151125 11,20,4.8,7.4
20151125 12,40,3.6,6.5
20151125 13,30,4.6,6.7
20151125 14,30,5.3,8.6
20151125 15,20,5.1,6.6
20151125 16,20,8.2,9.2
20151125 17,20,9.3,10.9
20151125 18,20,11.4,13.4
20151125 19,20,14.7,17
20151125 20,20,12.1,16.7
20151125 21,10,11.5,14.7
20151125 22,10,10.9,16.3
20151125 23,10,11.8,14
20151125 24,10,12.8,14.9
20151126 01,10,11.2,14.9
20151126 02,10,10.5,15
20151126 03,10,9.8,13.8
20151126 04,10,10.8,13.7
20151126 05,10,9.4,13.1
20151126 06,20,9.2,12.2
20151126 07,10,8,10.2
20151126 08,20,9.3,10.7
20151126 09,20,9.2,11.3
20151126 10,20,9.2,10.9
20151126 11,10,9.6,11.6
20151126 12,20,9.2,11.4
20151126 13,20,8.5,11.8
20151126 14,20,8.1,10.6
20151126 15,20,7.7,9.5
20151126 16,20,8.4,11
20151126 17,20,8.6,10.5
20151126 18,20,8.9,11.1
20151126 19,10,9.5,12.4
20151126 20,20,11.3,13.4
20151126 21,20,10.8,13.8
20151126 22,10,11.1,13.3
20151126 23,10,10.2,12.6
20151126 24,20,9.9,12.7
20151127 01,20,10.5,12.2
20151127 02,20,10,12.4
20151127 03,20,7.8,11.4
20151127 04,20,9,10.9
20151127 05,20,10.2,12.5
20151127 06,20,8.6,12.7
20151127 07,20,8.8,11.2
20151127 08,40,9.7,13
20151127 09,60,10.9,14.2
20151127 10,50,10.2,14.1
20151127 11,60,11.6,14.5
20151127 12,50,10.6,13.4
20151127 13,50,10.8,14
20151127 14,50,11.3,14.3
20151127 15,50,10.7,14.2
20151127 16,50,11.3,13.6
20151127 17,60,11.1,14.2
20151127 18,70,12.1,14.6
20151127 19,70,12.6,15.2
20151127 20,70,13.4,16.7
20151127 21,70,13,18.5
20151127 22,70,12.5,15.6
20151127 23,70,12.2,15.1
20151127 24,60,13.1,15.8
20151128 01,70,13,15.1
20151128 02,70,12.6,15.1
20151128 03,70,12.1,15.1
20151128 04,80,11.8,13.9
20151128 05,60,11.6,14.2
20151128 06,50,10.6,13.9
20151128 07,60,10.7,13.1
20151128 08,60,11,12.9
20151128 09,60,11.1,13.6
20151128 10,60,11,13.8
20151128 11,70,10,13.2
20151128 12,50,10.7,12.8
20151128 13,70,9.3,12.8
20151128 14,70,8,11.1
20151128 15,80,7.3,9
20151128 16,80,6.9,9.6
20151128 17,80,6.8,8.5
20151128 18,80,7,8.5
20151128 19,80,7.2,9.4
20151128 20,90,7.2,9.5
20151128 21,100,7.5,9.6
20151128 22,110,7.2,9.7
20151128 23,100,8,10.1
20151128 24,80,9.4,11.1
20151129 01,70,8.8,11.3
20151129 02,70,8.3,10.7
20151129 03,60,8.1,10.3
20151129 04,50,8.6,10.3
20151129 05,40,7,9.9
20151129 06,50,7.1,9
20151129 07,60,7.1,9.3
20151129 08,50,6.1,8.2
20151129 09,50,5.9,7.4
20151129 10,80,5.5,7.4
20151129 11,40,4.3,7.3
20151129 12,70,4,5.8
20151129 13,70,4.1,5.3
20151129 14,100,3.5,5.2
20151129 15,100,2.6,5.1
20151129 16,70,2.2,4
20151129 17,50,2,3.5
20151129 18,60,1.8,3.5
20151129 19,30,1,2.6
20151129 20,Varia,0.1,2
20151129 21,Varia,0.1,0.1
20151129 22,Varia,0.1,0.1
20151129 23,Varia,0.1,0.2
20151129 24,10,2.1,2.7
20151130 01,20,2.8,4
20151130 02,10,3.3,4.3
20151130 03,20,3.4,4.4
20151130 04,20,3.4,4.6
20151130 05,30,4.3,5
20151130 06,10,4.5,5.4
20151130 07,10,3.5,4.9
20151130 08,20,4.2,5.3
20151130 09,20,4.7,6.5
20151130 10,30,4.4,6.6
20151130 11,50,4,5.6
20151130 12,50,4.4,7
20151130 13,80,4.7,5.7
20151130 14,90,5.2,6.9
20151130 15,100,4.3,6.3
20151130 16,100,3.7,6
20151130 17,100,4.3,5.9
20151130 18,100,4.9,6
20151130 19,100,4.6,6.8
20151130 20,100,4.9,6.3
20151130 21,110,4.3,6
20151130 22,90,5.1,6.4
20151130 23,100,4.8,6
20151130 24,90,5.9,7.2
20151201 01,100,6.3,8.7
20151201 02,90,7.3,9.1
20151201 03,50,6.9,8.7
20151201 04,70,7.8,9.4
20151201 05,60,8.2,9.7
20151201 06,70,8.6,10.3
20151201 07,60,8.5,10
20151201 08,70,8.2,10.1
20151201 09,80,7.5,9.5
20151201 10,60,7.4,9.1
20151201 11,50,7.2,8.8
20151201 12,70,7.1,8.8
20151201 13,70,7,9.1
20151201 14,80,6.8,9.2
20151201 15,80,6.1,8.2
20151201 16,90,6.4,8.2
20151201 17,80,7.2,9.8
20151201 18,100,5.7,8
20151201 19,90,6.1,8.2
20151201 20,90,5.8,7.3
20151201 21,100,5.9,7.7
20151201 22,100,5.7,7.9
20151201 23,100,6.3,8.8
20151201 24,90,5.8,7.4
20151202 01,100,7,8.5
20151202 02,100,5.7,9
20151202 03,90,6.9,8.2
20151202 04,80,7,8.3
20151202 05,70,6.7,8
20151202 06,70,7.3,8.4
20151202 07,60,6.4,8.3
20151202 08,70,5.8,7.6
20151202 09,80,5.5,7.3
20151202 10,70,4.3,6.5*
20151202 11,50,4.7,5.8
20151202 12,50,5.3,6.6
20151202 13,60,4.9,6.2
20151202 14,80,4.6,5.7
20151202 15,80,3.7,5.6
20151202 16,100,2.1,4.2
20151202 17,80,2.1,3.9
20151202 18,90,2,3.1
20151202 19,130,2.4,3.1
20151202 20,120,1.6,3.1
20151202 21,Varia,0.1,2
20151202 22,Varia,0.1,0.1
20151202 23,30,2.8,3.6
20151202 24,20,6.2,8.3
20151203 01,360,4.1,7.3
20151203 02,20,5.8,8.1
20151203 03,20,5.5,7.2
20151203 04,10,7.1,7.9
20151203 05,10,4.9,8.2
20151203 06,10,5.1,7.2
20151203 07,20,5.3,6.3
20151203 08,20,6.2,7.6
20151203 09,20,6.8,9.4
20151203 10,20,6.4,7.8
20151203 11,20,6.4,7.9
20151203 12,20,6.3,7.7
20151203 13,30,5.4,7.1
20151203 14,50,6.8,8.7
20151203 15,50,9.1,12
20151203 16,50,9.2,11.5
20151203 17,40,8.7,11.9
20151203 18,60,11.8,13.6
20151203 19,60,11.2,13.5
20151203 20,40,9.2,14.4
20151203 21,50,10.3,12.8
20151203 22,60,12.3,14.8*
20151203 23,50,12,14.9
20151203 24,50,10.9,14
20151204 01,50,11.9,14.2
20151204 02,50,11.5,14.8
20151204 03,50,12.2,14.4
20151204 04,50,12.2,14.7
20151204 05,50,11.6,14.3
20151204 06,50,10.9,13.9
20151204 07,50,11,13.9
20151204 08,70,12.2,15.3
20151204 09,50,11.4,15.1
20151204 10,50,10.8,12.7*
20151204 11,50,10.3,12.9
20151204 12,50,9.7,12.4
20151204 13,50,9.7,12.7
20151204 14,50,9.6,12.2
20151204 15,60,10.3,12.8
20151204 16,60,10.3,12.8
20151204 17,60,9.9,13.1
20151204 18,60,9.5,12
20151204 19,50,7.7,11.6
20151204 20,50,8.9,10.4
20151204 21,50,8.2,11.2
20151204 22,50,9.6,11.3
20151204 23,70,11,13.4
20151204 24,70,12.8,14.8
20151205 01,70,12.5,15.7
20151205 02,70,12.6,17.5
20151205 03,70,13.4,16.6
20151205 04,70,13.3,17.2
20151205 05,70,13.3,16.7
20151205 06,70,13.2,17.4
20151205 07,60,12.4,16.1
20151205 08,60,12.4,15.8
20151205 09,70,12.6,16.9
20151205 10,80,14.1,16.1
20151205 11,90,14.4,17.1
20151205 12,80,12.8,16.4
20151205 13,80,12.1,15
20151205 14,80,10,14
20151205 15,50,7.8,12.6
20151205 16,40,10.7,12.4
20151205 17,360,9.1,12.2
20151205 18,10,10,12.3
20151205 19,10,9.6,12.7
20151205 20,10,9.2,12.4
20151205 21,20,11.3,14.2
20151205 22,20,9.3,12.3
20151205 23,10,9.4,11.3
20151205 24,30,7.1,10.8
20151206 01,20,7.5,8.7
20151206 02,20,7.2,8.6
20151206 03,10,6.3,8.5
20151206 04,20,7.6,9.8
20151206 05,10,7.8,9.9
20151206 06,10,7.3,10.2
20151206 07,10,8.4,10.7
20151206 08,10,9.3,11
20151206 09,10,11.6,13.9
20151206 10,20,11.7,14.1*
20151206 11,20,11.1,13.8
20151206 12,10,7.6,12.3
20151206 13,10,7.2,8.9
20151206 14,20,4.7,7.6
20151206 15,10,7.4,8.7
20151206 16,10,6,8.4
20151206 17,10,8.2,9.6
20151206 18,10,7.7,10.5
20151206 19,10,7.4,9.8
20151206 20,10,7.8,10.1
20151206 21,10,8.6,10
20151206 22,20,9,11.5
20151206 23,10,7.7,10
20151206 24,10,6.9,9.1
20151207 01,10,6.7,8.4
20151207 02,10,7.5,8.8
20151207 03,10,7.2,9
20151207 04,10,7.6,9.4
20151207 05,10,7.3,9.2
20151207 06,10,6.4,8.4
20151207 07,10,6.7,8.3
20151207 08,10,6.8,8.8
20151207 09,10,6.2,8.2
20151207 10,10,5.7,7.9
20151207 11,10,4.9,7.2
20151207 12,20,4.2,7.5
20151207 13,30,4.1,7.1
20151207 14,60,5.3,7.3
20151207 15,50,5.5,7.5
20151207 16,40,5.1,7.7
20151207 17,30,5.4,6.8
20151207 18,20,6.3,7.4
20151207 19,20,6.3,7.6
20151207 20,10,5.1,7.6
20151207 21,10,5.3,7
20151207 22,20,6.2,7.6
20151207 23,20,6.7,8.5
20151207 24,20,6.9,8.7
20151208 01,40,8.4,11.3
20151208 02,20,7.1,11.9
20151208 03,20,7.8,9.7
20151208 04,30,7.5,9.3
20151208 05,30,7.2,9.6
20151208 06,30,6.4,10.7
20151208 07,20,7.4,8.8
20151208 08,20,7.3,9.1
20151208 09,20,6.5,9.6
20151208 10,30,6.1,9
20151208 11,50,7.5,9.7
20151208 12,50,8.2,10.8
20151208 13,50,8.4,11.1
20151208 14,40,7.2,10
20151208 15,50,8.8,10.8
20151208 16,20,6.6,11.8
20151208 17,20,6.5,8.3
20151208 18,20,7.3,8.9
20151208 19,30,7.7,9.4
20151208 20,30,6.5,9
20151208 21,40,7.4,9.3
20151208 22,60,9.6,12.5
20151208 23,60,13.4,15.9
20151208 24,60,13.7,15.6
20151209 01,60,14.2,17.1
20151209 02,70,13.7,17.5
20151209 03,40,9.7,13.9
20151209 04,60,11.5,13.9
20151209 05,70,11.3,15.2
20151209 06,50,9.5,13.5
20151209 07,60,11.2,13.6
20151209 08,80,12.4,14.7
20151209 09,60,11.3,15
20151209 10,50,12.1,13.9
20151209 11,50,9.7,15.2
20151209 12,30,6.3,11.6
20151209 13,20,8,9.2
20151209 14,10,9.2,12.1
20151209 15,20,12.8,15.6
20151209 16,20,12.5,14.6
20151209 17,20,9.4,13
20151209 18,20,8.2,10.8
20151209 19,300,9.4,12.3
20151209 20,10,4.2,8.8
20151209 21,20,6.4,8.3
20151209 22,50,4.3,9.3
20151209 23,50,7,9.3
20151209 24,10,4.6,9.4
20151210 01,20,5.6,6.5
20151210 02,30,4,5.9
20151210 03,40,3.2,5.6
20151210 04,30,3.1,4.5
20151210 05,10,3.5,4.6
20151210 06,360,2.8,4.1
20151210 07,Varia,0.1,3.7
20151210 08,Varia,0.1,0.1
20151210 09,260,1.2,3
20151210 10,320,1.6,2.9
20151210 11,350,1.4,2.8
20151210 12,Varia,0.5,2.3
20151210 13,220,1.4,2.8
20151210 14,Varia,0.1,2.3
20151210 15,230,1.9,3
20151210 16,230,2.8,3.4
20151210 17,270,2.4,3.5
20151210 18,230,0.9,2.8
20151210 19,30,3.7,5.1
20151210 20,20,6.1,6.8
20151210 21,20,3.5,6.4
20151210 22,20,4.9,5.6
20151210 23,10,5.1,6.7
20151210 24,20,6.9,7.8
20151211 01,20,8.1,9.5
20151211 02,20,5.5,9
20151211 03,20,5.2,6.3
20151211 04,10,4.7,6.4
20151211 05,10,5,6.2
20151211 06,20,3.3,5.8
20151211 07,10,3.2,4.6
20151211 08,20,2.5,3.8
20151211 09,20,1.4,3.3
20151211 10,50,3.1,4.4
20151211 11,40,2.7,5.1
20151211 12,50,3.6,4.5
20151211 13,50,4.1,5.3
20151211 14,50,4.9,6.1
20151211 15,70,6.4,8.1
20151211 16,70,6.9,8
20151211 17,80,7,8.2
20151211 18,60,7.3,10
20151211 19,60,7.6,9.1
20151211 20,60,8.8,10.3
20151211 21,50,8.9,10.7
20151211 22,60,9.8,11.2
20151211 23,70,9.4,13
20151211 24,60,10.3,12.1
20151212 01,50,9.1,11.8
20151212 02,60,9.4,11.5
20151212 03,60,10.3,12.9
20151212 04,60,10.1,12.1
20151212 05,70,10.3,12.2
20151212 06,70,11.7,14.9
20151212 07,60,10.7,13.2
20151212 08,60,11.6,13
20151212 09,70,12.5,14.3
20151212 10,70,12.5,15
20151212 11,80,12,14
20151212 12,70,11,13.8
20151212 13,80,11,13.5
20151212 14,80,9.8,12.4
20151212 15,80,11.6,13.5
20151212 16,80,10.8,13.2
20151212 17,80,10.6,12.6
20151212 18,80,10.3,12.5
20151212 19,100,11,13
20151212 20,80,11.3,13.2
20151212 21,80,11.6,13.3
20151212 22,80,12.6,14.5
20151212 23,80,11.6,13.2
20151212 24,80,12.2,14.2
20151213 01,70,12,13.4
20151213 02,80,11.7,14.5
20151213 03,70,11.8,13.9
20151213 04,80,11.5,13.6
20151213 05,70,10.8,13.6
20151213 06,70,10,12.4
20151213 07,70,10,12.2
20151213 08,80,9.3,11
20151213 09,90,8,10.3
20151213 10,90,7.9,10.6*
20151213 11,70,7.5,9.2
20151213 12,80,8,9.7
20151213 13,70,8.3,9.5
20151213 14,60,8.3,9.6
20151213 15,80,8.3,9.3
20151213 16,70,8,9
20151213 17,50,7.4,9
20151213 18,70,7.7,9.4
20151213 19,70,6.7,8.9
20151213 20,70,5.3,7.6
20151213 21,40,3.8,5.8
20151213 22,30,3.9,4.4
20151213 23,60,6.2,7
20151213 24,50,6.6,7.5
20151214 01,50,6.3,8.3
20151214 02,60,5.6,7.9
20151214 03,50,7,8.3*
20151214 04,50,7.6,8.5
20151214 05,50,6.6,8.0*
20151214 06,60,6.8,7.6
20151214 07,50,6.6,8.4
20151214 08,60,6.8,8.2
20151214 09,60,6.7,8.3
20151214 10,50,6.1,7.4
20151214 11,20,4.5,6.5
20151214 12,40,3.5,4.9
20151214 13,70,2.6,3.7
20151214 14,50,3.4,5.4
20151214 15,30,2.8,4.6
20151214 16,10,1.6,4.4
20151214 17,30,0.4,2.8
20151214 18,20,4.8,5.9
20151214 19,20,6.8,7.9
20151214 20,20,6.9,9.3
20151214 21,20,7.2,9.1
20151214 22,20,8.2,9.8
20151214 23,10,5.9,9.2
20151214 24,10,6.6,8
20151215 01,20,7.1,8.1
20151215 02,10,6.4,8.1
20151215 03,10,5.2,7.3
20151215 04,10,4.7,6.7
20151215 05,10,4.7,6.5
20151215 06,20,5.2,6.6
20151215 07,20,8.4,9.7
20151215 08,10,7.5,9.2
20151215 09,10,6.2,8.7
20151215 10,10,5.5,7.6
20151215 11,10,6.2,7.4
20151215 12,10,6.5,7.8
20151215 13,10,5.8,7.8
20151215 14,20,5.8,7.5
20151215 15,20,7.6,9.3
20151215 16,20,8.3,10.2
20151215 17,10,7.2,9.4*
20151215 18,10,7.4,9.2*
20151215 19,10,7.6,9.7
20151215 20,20,11.2,14
20151215 21,20,12.2,14.7
20151215 22,20,12.2,16.3
20151215 23,10,11.4,14.4
20151215 24,10,11.7,14.6
20151216 01,20,13.2,15.7
20151216 02,10,14,17.5
20151216 03,10,14.5,17.8
20151216 04,10,15.2,18.1
20151216 05,10,14.4,18
20151216 06,10,13.9,17.4
20151216 07,10,14.2,17
20151216 08,20,13.9,16.1
20151216 09,10,12.8,15.4
20151216 10,10,11.9,16
20151216 11,20,13,15.3*
20151216 12,20,11.8,14.6
20151216 13,10,10.9,14.9
20151216 14,10,12.5,14.6
20151216 15,10,11.4,14.3
20151216 16,10,11.7,14.4
20151216 17,10,12.5,15.1
20151216 18,10,14,17.2
20151216 19,10,14.7,18.3
20151216 20,10,16.1,20.5
20151216 21,10,14.5,20.4
20151216 22,20,15.3,18.7
20151216 23,10,14.2,18.1
20151216 24,10,13.8,17.1
20151217 01,10,12.2,15.6
20151217 02,10,15.1,18.2
20151217 03,20,15.4,18.9
20151217 04,10,14.6,17.3
20151217 05,10,13.4,16.8
20151217 06,10,11.1,16
20151217 07,20,12.5,15.4
20151217 08,20,12.1,16.5
20151217 09,20,13.1,15.6
20151217 10,20,10.6,16.1
20151217 11,20,10.2,12.7
20151217 12,20,8.5,12.1
20151217 13,20,7.7,10.9
20151217 14,40,5.4,9.4
20151217 15,30,5.6,8.6
20151217 16,30,5.2,9.4
20151217 17,20,6.6,9.1
20151217 18,20,7.5,9.1
20151217 19,20,8.3,10
20151217 20,10,7.7,10.5
20151217 21,10,7.6,9.1
20151217 22,20,7.9,9.9
20151217 23,10,7.3,9.6
20151217 24,10,7.1,8.8
20151218 01,20,7.7,10.2
20151218 02,10,7.3,10
20151218 03,10,7.1,9.3
20151218 04,10,6.3,9.4
20151218 05,20,7.6,9.8
20151218 06,40,7.3,10.3
20151218 07,50,9.1,12.2
20151218 08,50,10.3,13.7
20151218 09,50,11.4,14
20151218 10,40,9.5,13
20151218 11,30,7,11.5
20151218 12,30,6.3,9
20151218 13,30,5.4,8.3
20151218 14,40,5.4,8.9
20151218 15,30,7,10
20151218 16,30,5.8,8.3
20151218 17,40,4.2,7.2
20151218 18,70,5.8,7.2
20151218 19,50,5,7.5
20151218 20,10,5.7,7.1
20151218 21,10,6.2,7.1
20151218 22,10,6.5,7.7
20151218 23,10,5.8,7.8
20151218 24,20,6,7.4
20151219 01,40,8.9,10.6
20151219 02,40,9.6,12.7
20151219 03,40,10.3,12.7
20151219 04,50,10.7,12.9
20151219 05,50,11,13.5
20151219 06,50,11.7,14.7
20151219 07,40,11.2,14
20151219 08,20,8.1,14
20151219 09,20,8.1,10.7
20151219 10,20,8.3,11.3
20151219 11,20,7.7,9.3
20151219 12,20,8,9.8
20151219 13,20,6.9,10.1
20151219 14,20,5.4,8.4
20151219 15,20,5.3,7.4
20151219 16,40,5.9,8.9
20151219 17,50,6.2,8.4
20151219 18,30,5.6,7.2
20151219 19,20,5.6,7
20151219 20,20,5.9,7.1
20151219 21,20,7.9,9.5
20151219 22,30,8.5,9.8
20151219 23,30,7.6,9.5
20151219 24,40,8.7,10.2
20151220 01,40,8.2,10.1
20151220 02,70,8.9,10.1
20151220 03,40,7,11.3
20151220 04,40,6.4,9.2
20151220 05,10,4.1,6.4
20151220 06,30,3.1,5.1
20151220 07,30,4,5.3
20151220 08,30,3.8,5.4
20151220 09,60,3.8,5.4
20151220 10,40,4.3,5.5
20151220 11,60,5.6,6.6
20151220 12,70,7.3,8.9
20151220 13,40,4.9,8
20151220 14,20,5.3,6.8
20151220 15,20,4.2,5.9
20151220 16,20,4.7,5.6
20151220 17,20,4.9,6
20151220 18,30,4.5,5.9
20151220 19,40,4.4,5.5
20151220 20,50,4.1,5.3
20151220 21,50,6,6.8
20151220 22,50,6.6,7.8
20151220 23,50,6,8.2
20151220 24,60,6,7.7
20151221 01,50,7.1,8.1
20151221 02,30,6,9.1
20151221 03,40,6.6,8.8
20151221 04,30,4.3,9.3
20151221 05,30,4.6,5.3
20151221 06,30,4.8,6.1
20151221 07,30,4.8,6.3
20151221 08,40,5.1,6.8
20151221 09,40,5,7.2
20151221 10,50,5.1,7
20151221 11,50,5.4,6.9
20151221 12,50,6.7,8.3
20151221 13,50,6.6,8.7
20151221 14,50,7.5,9.2
20151221 15,60,7,9.4
20151221 16,50,5,7.6
20151221 17,50,5,6.1
20151221 18,50,6.1,7
20151221 19,70,7.2,9.3
20151221 20,60,6.7,8.7
20151221 21,60,7.7,9.3
20151221 22,70,7.5,9.5
20151221 23,70,8.7,10.5
20151221 24,50,7.8,10.5
20151222 01,50,8.5,9.8
20151222 02,60,9.1,10.7
20151222 03,70,10.6,13.2
20151222 04,60,10.8,13.5
20151222 05,70,10.1,14.3
20151222 06,60,9.3,12.7
20151222 07,60,9,11.6
20151222 08,70,8.6,10.5
20151222 09,70,9.4,10.8
20151222 10,70,10,12
20151222 11,70,9.4,10.9
20151222 12,70,8,10.8
20151222 13,60,8.1,10.2
20151222 14,60,7.8,9.4
20151222 15,80,7.8,9
20151222 16,70,6.2,8.7
20151222 17,70,5.4,7.2
20151222 18,50,5.1,6.3
20151222 19,50,4.3,5.7
20151222 20,50,4.7,5.4
20151222 21,40,4.6,5.9
20151222 22,30,4.6,5.6
20151222 23,40,3.7,4.9
20151222 24,40,2.6,4.1
20151223 01,50,3.7,4.6
20151223 02,40,4.2,4.6
20151223 03,40,4.7,5.1
20151223 04,30,5.3,6.3
20151223 05,40,5,6.4
20151223 06,40,4.8,6.1
20151223 07,40,4.7,5.9
20151223 08,40,4.7,6.1
20151223 09,30,4.3,6.2
20151223 10,40,5.2,6.2
20151223 11,40,5.6,6.9
20151223 12,40,4.4,6.7
20151223 13,30,3.6,5.1
20151223 14,30,3.5,4.3
20151223 15,40,3.8,4.4
20151223 16,40,3.6,4.9
20151223 17,40,4,5.3
20151223 18,30,4,4.8
20151223 19,40,3.7,4.8
20151223 20,30,3.6,4.3
20151223 21,40,3.8,4.3
20151223 22,30,3.5,4.1
20151223 23,30,3.2,3.8
20151223 24,30,3,3.5
20151224 01,30,3.5,3.9
20151224 02,20,3.1,3.9
20151224 03,20,2.5,3.7
20151224 04,40,3.3,4.2
20151224 05,80,4.6,5.6
20151224 06,40,3.9,5
20151224 07,40,3.8,5
20151224 08,70,5.2,6.3
20151224 09,40,4.8,6.5
20151224 10,40,4.6,6
20151224 11,60,2.9,4.9
20151224 12,120,2.3,3.1
20151224 13,30,3,3.4
20151224 14,40,2.4,3.7
20151224 15,50,1.2,2.7
20151224 16,80,1.1,3.3
20151224 17,60,1.5,3
20151224 18,Varia,0.1,2
20151224 19,Varia,0.1,3.1
20151224 20,0,0,2.4
20151224 21,Varia,0.1,2.3
20151224 22,Varia,0.1,0.1
20151224 23,Varia,0.1,0.1
20151224 24,300,2.7,4.2
20151225 01,310,4.1,6.5
20151225 02,320,5,7.1
20151225 03,10,7.7,9.6
20151225 04,10,11.3,12.8
20151225 05,20,12.1,14.1
20151225 06,10,10.2,14.6
20151225 07,10,12,15
20151225 08,20,12.6,16
20151225 09,20,11.5,14.6
20151225 10,10,10.5,13.5
20151225 11,10,10.3,12.1
20151225 12,20,8,11.8
20151225 13,10,6,8.8
20151225 14,10,6,7.9
20151225 15,20,4.8,6.9
20151225 16,20,5.7,7
20151225 17,10,5.2,6.9
20151225 18,10,4.5,5.7
20151225 19,10,5.1,6.4
20151225 20,10,6,6.8
20151225 21,20,7.6,8.9
20151225 22,20,7.6,9.1
20151225 23,20,7.3,8.9
20151225 24,20,5.2,7.5
20151226 01,20,5.2,6.3
20151226 02,20,3.6,7
20151226 03,30,4.8,5.9
20151226 04,20,4.6,5.8
20151226 05,30,5.9,7.1
20151226 06,30,5.4,7.1
20151226 07,30,4.6,7
20151226 08,20,6.6,8.5
20151226 09,20,6.1,7.9
20151226 10,30,4.9,7.6
20151226 11,40,5.9,7.7
20151226 12,40,7,9.9
20151226 13,60,7.7,9.8
20151226 14,40,6.4,8.9
20151226 15,40,5.9,8.2
20151226 16,60,5.7,7.3
20151226 17,60,6.7,8.4
20151226 18,60,6.7,8.2
20151226 19,70,7.6,8.8
20151226 20,80,6.2,8
20151226 21,70,6.1,8.2
20151226 22,60,5.9,7.8
20151226 23,40,4.7,6.7
20151226 24,40,5.2,6.8
20151227 01,40,4.5,6.1
20151227 02,40,5.1,6.8
20151227 03,40,4.8,6.7
20151227 04,50,5.1,6.2*
20151227 05,50,5.2,6.3
20151227 06,50,4.7,6.4
20151227 07,40,5.3,6.8
20151227 08,20,4.2,6.2
20151227 09,10,4.3,5.1
20151227 10,20,5.7,6.7
20151227 11,10,6.9,8.2
20151227 12,20,6.9,8.5
20151227 13,30,4,6.7
20151227 14,10,2,4.4
20151227 15,20,3,3.8
20151227 16,30,3.4,4.6
20151227 17,20,5.5,6.3
20151227 18,30,4.7,6.1
20151227 19,40,4.2,5.1
20151227 20,20,6.3,7.4
20151227 21,40,5.6,7.3
20151227 22,30,6.5,8
20151227 23,20,6.3,8.5
20151227 24,20,8.1,10.8
20151228 01,10,7.7,9.3
20151228 02,10,7.4,10.1
20151228 03,20,8.7,10.2
20151228 04,20,7.3,10.3
20151228 05,20,7.2,10.7
20151228 06,30,6.1,8.8
20151228 07,20,6.5,7.7
20151228 08,20,6.8,8
20151228 09,20,7.5,9.1
20151228 10,20,7.3,8.7
20151228 11,20,6.7,8.2
20151228 12,20,5.4,7.6
20151228 13,30,5.6,7.3
20151228 14,40,6.1,8.3
20151228 15,40,5.7,8.8
20151228 16,50,4.9,7.2
20151228 17,60,6.2,7.5
20151228 18,70,6.8,8.6
20151228 19,60,6,9.5
20151228 20,90,8.5,10.1
20151228 21,70,8.9,10.1
20151228 22,80,8.9,10.8
20151228 23,70,9.9,11.5
20151228 24,60,9.5,11.9
20151229 01,50,9.9,12.1
20151229 02,40,9.5,12.3
20151229 03,60,10.2,12.8
20151229 04,30,8.8,12.4
20151229 05,50,10.6,13.2
20151229 06,50,10.3,12.8
20151229 07,80,12.6,15
20151229 08,60,10.7,14.3
20151229 09,70,12,13.4
20151229 10,70,11.7,14.3
20151229 11,60,11,14.5
20151229 12,50,9.5,12.6
20151229 13,70,10.7,12.2
20151229 14,70,8.3,12.2
20151229 15,70,7.8,9.6
20151229 16,80,6.9,8.9
20151229 17,80,6.9,8.6
20151229 18,60,6.6,7.7
20151229 19,60,6.7,8.3
20151229 20,70,7.1,8.5
20151229 21,80,8.1,9.4
20151229 22,80,7.4,9.9
20151229 23,80,9,10.7
20151229 24,70,10.2,12.3
20151230 01,30,7.3,12.3
20151230 02,30,6.1,8.6
20151230 03,40,6.6,10.9
20151230 04,20,5.3,8.5
20151230 05,20,6.2,7.4
20151230 06,20,6.9,8
20151230 07,20,6.2,7.8
20151230 08,20,6.2,7.6
20151230 09,20,5.9,7.8
20151230 10,30,5.7,7.7
20151230 11,30,5.4,7.7
20151230 12,30,4.4,6.7
20151230 13,50,5.8,7.7
20151230 14,40,4.4,7.1
20151230 15,40,4.7,6.2
20151230 16,50,4,6.3
20151230 17,60,4.5,5.7
20151230 18,60,5.7,6.9
20151230 19,60,5.3,6.9
20151230 20,50,4.5,6.4
20151230 21,20,5.6,6.7
20151230 22,10,6.1,6.7
20151230 23,20,6.2,7.2
20151230 24,20,4.7,7.5
20151231 01,20,5.7,6.9
20151231 02,10,4.3,6.8
20151231 03,20,5.5,6.6
20151231 04,10,6.5,8.2
20151231 05,10,6.8,7.7
20151231 06,20,8,9.3
20151231 07,10,6.1,9.3
20151231 08,20,7.3,8.3
20151231 09,20,6.4,8.6
20151231 10,20,5.2,7.6
20151231 11,30,3.9,6.2
20151231 12,50,4.2,6.1
20151231 13,60,4,6.1
20151231 14,50,4.1,6.7
20151231 15,80,7.2,8.4
20151231 16,80,7.5,8.9
20151231 17,90,7.1,9.2
20151231 18,90,6.6,8.4
20151231 19,90,7.3,8.7
20151231 20,80,7.7,9.1
20151231 21,80,7.6,9.7
20151231 22,100,9,10.7
20151231 23,90,9.8,12.2
20151231 24,90,10.1,12
20160101 01,100,9.9,12.8
20160101 02,90,12.1,13.9
20160101 03,80,11.9,14.2
20160101 04,90,11.8,14.3
