loccod;date;year;month;group;biomass_mg/m3
HANSWGL;1999-08-02T00:00:00Z;1999; 8;sumGreens;1,499263e+01
HANSWGL;1999-08-16T00:00:00Z;1999; 8;sumGreens;9,812678e+00
HANSWGL;1999-08-30T00:00:00Z;1999; 8;sumGreens;2,358141e+01
HANSWGL;1999-09-13T00:00:00Z;1999; 9;sumGreens;8,373526e+00
HANSWGL;1999-09-29T00:00:00Z;1999; 9;sumGreens;1,078792e+01
HANSWGL;1999-10-18T00:00:00Z;1999;10;sumGreens;2,971447e+01
HANSWGL;1999-11-15T00:00:00Z;1999;11;sumGreens;1,508592e+00
HANSWGL;1999-12-14T00:00:00Z;1999;12;sumGreens;8,748587e-02
HANSWGL;2000-01-17T00:00:00Z;2000; 1;sumGreens;8,717375e+00
HANSWGL;2000-02-14T00:00:00Z;2000; 2;sumGreens;1,081182e+01
HANSWGL;2000-03-14T00:00:00Z;2000; 3;sumGreens;8,709406e+00
HANSWGL;2000-04-10T00:00:00Z;2000; 4;sumGreens;1,598581e+01
HANSWGL;2000-05-09T00:00:00Z;2000; 5;sumGreens;1,993931e+01
HANSWGL;2000-05-24T00:00:00Z;2000; 5;sumGreens;4,765888e+01
HANSWGL;2000-06-05T00:00:00Z;2000; 6;sumGreens;7,876400e+01
HANSWGL;2000-06-20T00:00:00Z;2000; 6;sumGreens;1,531919e+02
HANSWGL;2000-07-04T00:00:00Z;2000; 7;sumGreens;6,619626e+00
HANSWGL;2000-07-24T00:00:00Z;2000; 7;sumGreens;1,972990e+01
HANSWGL;2000-08-07T00:00:00Z;2000; 8;sumGreens;1,792325e+00
HANSWGL;2000-08-21T00:00:00Z;2000; 8;sumGreens;2,202692e+01
HANSWGL;2000-09-04T00:00:00Z;2000; 9;sumGreens;3,029989e+01
HANSWGL;2000-09-18T00:00:00Z;2000; 9;sumGreens;4,248744e+00
HANSWGL;2000-10-02T00:00:00Z;2000;10;sumGreens;1,917634e+01
HANSWGL;2000-10-16T00:00:00Z;2000;10;sumGreens;8,355662e+00
HANSWGL;2000-11-15T00:00:00Z;2000;11;sumGreens;1,526990e+01
HANSWGL;2000-12-19T00:00:00Z;2000;12;sumGreens;5,757665e+00
HANSWGL;2001-01-16T00:00:00Z;2001; 1;sumGreens;9,070180e+00
HANSWGL;2001-02-13T00:00:00Z;2001; 2;sumGreens;9,946879e+00
HANSWGL;2001-03-14T00:00:00Z;2001; 3;sumGreens;1,130719e-01
HANSWGL;2001-04-17T00:00:00Z;2001; 4;sumGreens;2,254673e+01
HANSWGL;2001-05-03T00:00:00Z;2001; 5;sumGreens;2,764483e+01
HANSWGL;2001-05-14T00:00:00Z;2001; 5;sumGreens;2,099175e+01
HANSWGL;2001-05-29T00:00:00Z;2001; 5;sumGreens;1,060480e+02
HANSWGL;2001-06-12T00:00:00Z;2001; 6;sumGreens;1,495578e+02
HANSWGL;2001-06-25T00:00:00Z;2001; 6;sumGreens;1,258977e+02
HANSWGL;2001-07-16T00:00:00Z;2001; 7;sumGreens;3,557132e+01
HANSWGL;2001-07-31T00:00:00Z;2001; 7;sumGreens;3,735799e+01
HANSWGL;2001-08-13T00:00:00Z;2001; 8;sumGreens;3,005875e+01
HANSWGL;2001-08-27T00:00:00Z;2001; 8;sumGreens;9,655359e+00
HANSWGL;2001-09-19T00:00:00Z;2001; 9;sumGreens;1,673131e+02
HANSWGL;2001-10-08T00:00:00Z;2001;10;sumGreens;3,169820e+01
HANSWGL;2001-10-22T00:00:00Z;2001;10;sumGreens;5,942059e+00
HANSWGL;2001-11-19T00:00:00Z;2001;11;sumGreens;1,284960e+01
HANSWGL;2001-12-19T00:00:00Z;2001;12;sumGreens;1,116729e+01
HANSWGL;2002-01-15T00:00:00Z;2002; 1;sumGreens;2,831417e+00
HANSWGL;2002-02-12T00:00:00Z;2002; 2;sumGreens;1,459820e+01
HANSWGL;2002-03-12T00:00:00Z;2002; 3;sumGreens;6,298088e+00
HANSWGL;2002-04-09T00:00:00Z;2002; 4;sumGreens;5,567766e-01
HANSWGL;2002-05-07T00:00:00Z;2002; 5;sumGreens;1,419126e+01
HANSWGL;2002-05-21T00:00:00Z;2002; 5;sumGreens;9,157239e+01
HANSWGL;2002-06-04T00:00:00Z;2002; 6;sumGreens;5,051107e+01
HANSWGL;2002-06-16T00:00:00Z;2002; 6;sumGreens;1,579442e+01
HANSWGL;2002-07-02T00:00:00Z;2002; 7;sumGreens;6,124925e+01
HANSWGL;2002-07-16T00:00:00Z;2002; 7;sumGreens;4,772756e+02
HANSWGL;2002-07-30T00:00:00Z;2002; 7;sumGreens;2,312490e+01
HANSWGL;2002-08-14T00:00:00Z;2002; 8;sumGreens;6,514984e+01
HANSWGL;2002-08-27T00:00:00Z;2002; 8;sumGreens;1,142959e+01
HANSWGL;2002-09-10T00:00:00Z;2002; 9;sumGreens;6,361104e+00
HANSWGL;2002-09-24T00:00:00Z;2002; 9;sumGreens;3,372086e+00
HANSWGL;2002-10-08T00:00:00Z;2002;10;sumGreens;3,006082e+01
HANSWGL;2002-10-22T00:00:00Z;2002;10;sumGreens;2,885153e+01
HANSWGL;2002-11-19T00:00:00Z;2002;11;sumGreens;7,895004e+00
HANSWGL;2002-12-17T00:00:00Z;2002;12;sumGreens;6,008787e+00
HANSWGL;2003-01-14T00:00:00Z;2003; 1;sumGreens;8,275993e+01
HANSWGL;2003-02-11T00:00:00Z;2003; 2;sumGreens;4,739601e+01
HANSWGL;2003-03-11T00:00:00Z;2003; 3;sumGreens;2,678871e+01
HANSWGL;2003-04-08T00:00:00Z;2003; 4;sumGreens;2,921801e+01
HANSWGL;2003-05-06T00:00:00Z;2003; 5;sumGreens;5,806662e+01
HANSWGL;2003-05-21T00:00:00Z;2003; 5;sumGreens;1,108931e+02
HANSWGL;2003-06-03T00:00:00Z;2003; 6;sumGreens;3,988587e+01
HANSWGL;2003-06-16T00:00:00Z;2003; 6;sumGreens;2,730562e+01
HANSWGL;2003-07-01T00:00:00Z;2003; 7;sumGreens;3,472328e+02
HANSWGL;2003-07-14T00:00:00Z;2003; 7;sumGreens;1,004032e+01
HANSWGL;2003-07-29T00:00:00Z;2003; 7;sumGreens;1,077262e+01
HANSWGL;2003-08-12T00:00:00Z;2003; 8;sumGreens;3,838780e+01
HANSWGL;2003-08-26T00:00:00Z;2003; 8;sumGreens;1,527243e+01
HANSWGL;2003-09-08T00:00:00Z;2003; 9;sumGreens;6,902423e+00
HANSWGL;2003-09-23T00:00:00Z;2003; 9;sumGreens;1,625189e+01
HANSWGL;2003-10-07T00:00:00Z;2003;10;sumGreens;6,126870e+00
HANSWGL;2003-10-21T00:00:00Z;2003;10;sumGreens;7,152379e+00
HANSWGL;2003-11-18T00:00:00Z;2003;11;sumGreens;1,995457e+01
HANSWGL;2003-12-16T00:00:00Z;2003;12;sumGreens;5,915296e+01
HANSWGL;2004-01-14T00:00:00Z;2004; 1;sumGreens;2,169867e+00
HANSWGL;2004-02-09T00:00:00Z;2004; 2;sumGreens;3,276836e+01
HANSWGL;2004-03-08T00:00:00Z;2004; 3;sumGreens;4,314550e-02
HANSWGL;2004-04-05T00:00:00Z;2004; 4;sumGreens;9,848866e+00
HANSWGL;2004-05-03T00:00:00Z;2004; 5;sumGreens;5,780592e+01
HANSWGL;2004-05-18T00:00:00Z;2004; 5;sumGreens;5,301224e+01
HANSWGL;2004-06-01T00:00:00Z;2004; 6;sumGreens;2,264066e+01
HANSWGL;2004-06-14T00:00:00Z;2004; 6;sumGreens;2,190327e+01
HANSWGL;2004-06-28T00:00:00Z;2004; 6;sumGreens;3,457263e+01
HANSWGL;2004-07-13T00:00:00Z;2004; 7;sumGreens;1,530240e+01
HANSWGL;2004-07-28T00:00:00Z;2004; 7;sumGreens;4,174670e+01
HANSWGL;2004-08-10T00:00:00Z;2004; 8;sumGreens;1,840432e+01
HANSWGL;2004-08-25T00:00:00Z;2004; 8;sumGreens;6,583071e+00
HANSWGL;2004-09-07T00:00:00Z;2004; 9;sumGreens;8,868682e+00
HANSWGL;2004-09-22T00:00:00Z;2004; 9;sumGreens;3,780847e+01
HANSWGL;2004-10-07T00:00:00Z;2004;10;sumGreens;2,928686e+01
HANSWGL;2004-10-20T00:00:00Z;2004;10;sumGreens;2,302966e+01
HANSWGL;2004-11-18T00:00:00Z;2004;11;sumGreens;2,366033e+01
HANSWGL;2004-12-13T00:00:00Z;2004;12;sumGreens;8,747588e+00
HANSWGL;2005-01-10T00:00:00Z;2005; 1;sumGreens;2,961823e+00
HANSWGL;2005-02-07T00:00:00Z;2005; 2;sumGreens;1,386076e+00
HANSWGL;2005-03-08T00:00:00Z;2005; 3;sumGreens;3,063741e+00
HANSWGL;2005-04-04T00:00:00Z;2005; 4;sumGreens;6,803692e+00
HANSWGL;2005-05-02T00:00:00Z;2005; 5;sumGreens;2,492085e+00
HANSWGL;2005-05-18T00:00:00Z;2005; 5;sumGreens;5,653749e+01
HANSWGL;2005-06-02T00:00:00Z;2005; 6;sumGreens;2,364525e-01
HANSWGL;2005-06-15T00:00:00Z;2005; 6;sumGreens;4,216087e+01
HANSWGL;2005-06-29T00:00:00Z;2005; 6;sumGreens;2,798988e+01
HANSWGL;2005-07-13T00:00:00Z;2005; 7;sumGreens;5,228919e+01
HANSWGL;2005-07-27T00:00:00Z;2005; 7;sumGreens;2,096082e+01
HANSWGL;2005-08-10T00:00:00Z;2005; 8;sumGreens;5,261992e+00
HANSWGL;2005-08-24T00:00:00Z;2005; 8;sumGreens;7,860830e+00
HANSWGL;2005-09-05T00:00:00Z;2005; 9;sumGreens;1,446461e+01
HANSWGL;2005-09-19T00:00:00Z;2005; 9;sumGreens;9,434988e+00
HANSWGL;2005-10-03T00:00:00Z;2005;10;sumGreens;2,929714e+01
HANSWGL;2005-10-18T00:00:00Z;2005;10;sumGreens;7,124702e+00
HANSWGL;2005-11-14T00:00:00Z;2005;11;sumGreens;8,943713e+00
HANSWGL;2005-12-12T00:00:00Z;2005;12;sumGreens;3,975147e+01
HANSWGL;2006-01-09T00:00:00Z;2006; 1;sumGreens;8,516641e+00
HANSWGL;2006-02-06T00:00:00Z;2006; 2;sumGreens;1,152262e+01
HANSWGL;2006-03-08T00:00:00Z;2006; 3;sumGreens;4,215087e+00
HANSWGL;2006-04-05T00:00:00Z;2006; 4;sumGreens;4,809773e+00
HANSWGL;2006-05-01T00:00:00Z;2006; 5;sumGreens;9,387809e+00
HANSWGL;2006-05-17T00:00:00Z;2006; 5;sumGreens;6,207106e+00
HANSWGL;2006-05-29T00:00:00Z;2006; 5;sumGreens;2,941441e+01
HANSWGL;2006-06-13T00:00:00Z;2006; 6;sumGreens;2,419800e+01
